Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,month,hour
2005-01-28,15.00.00,2.6146755582266636,932.0,5.1,767.0,-10.081463033004784,888.0,116.18987312888908,920.0,669.0,4.2,49.5,0.4118,1,15
2005-01-28,16.00.00,1.793844306590752,891.0,3.9,706.0,9.348790465106767,949.0,122.78892909879733,860.0,600.0,3.4,50.7,0.3991,1,16
2005-01-29,02.00.00,1.9545190822812892,793.0,0.8,480.0,85.50080679058777,1306.0,65.15251269100459,745.0,376.0,1.9,49.7,0.3528,1,02
2005-01-29,03.00.00,2.544703437530886,790.0,0.6,455.0,206.70359505985533,1376.0,69.93745444500479,751.0,336.0,1.6,52.9,0.3692,1,03
2005-01-29,04.00.00,2.5827554165113353,776.0,0.5,445.0,222.1740413488087,1460.0,54.18655522768293,737.0,330.0,1.4,53.8,0.3687,1,04
2005-01-29,05.00.00,1.8981971977453829,766.0,0.5,448.0,31.369198175178457,1494.0,63.70986024654974,734.0,321.0,1.0,54.7,0.3657,1,05
2005-01-29,06.00.00,1.8348395325090485,774.0,0.6,458.0,92.23866582604639,1473.0,71.73592571811743,735.0,334.0,1.4,52.3,0.3591,1,06
2005-01-29,07.00.00,1.624208239694085,801.0,0.9,494.0,45.76652617698342,1324.0,83.02150765054853,754.0,395.0,1.6,51.0,0.3561,1,07
2005-01-29,08.00.00,1.2502232115858298,847.0,2.0,586.0,66.42618737041973,1163.0,88.40143213164876,814.0,473.0,1.4,53.1,0.3642,1,08
2005-01-29,09.00.00,1.349670753391072,874.0,2.8,641.0,104.06600821720164,1022.0,82.17954350870326,857.0,553.0,1.7,54.1,0.3785,1,09
2005-01-29,10.00.00,1.4436272105583803,879.0,2.8,642.0,147.8899271694457,1027.0,91.4987826728663,836.0,545.0,2.5,51.0,0.3778,1,10
2005-01-29,11.00.00,0.9164988759031043,888.0,3.0,652.0,172.1290902177405,1025.0,87.40347745165654,833.0,547.0,2.9,48.7,0.3706,1,11
2005-01-29,12.00.00,0.719931063138818,873.0,2.4,610.0,162.97870232058415,1051.0,83.72847796042524,819.0,527.0,3.6,45.8,0.3674,1,12
2005-01-29,13.00.00,0.43333555581992944,877.0,2.5,618.0,162.36058836709256,1027.0,93.44108049963464,830.0,505.0,3.1,48.1,0.3722,1,13
2005-01-29,14.00.00,0.3037829238967569,893.0,3.0,653.0,136.065090735977,987.0,76.14594164499385,845.0,550.0,3.4,46.6,0.3668,1,14
2005-01-29,15.00.00,0.4086421491972052,866.0,2.2,602.0,73.02150520541703,1071.0,84.80126838645532,809.0,465.0,3.7,45.8,0.3697,1,15
2005-01-29,16.00.00,0.7404572414160193,873.0,2.6,629.0,73.5486568386385,1049.0,91.50963316613097,817.0,467.0,4.4,43.7,0.3688,1,16
2005-01-29,17.00.00,1.6583656684335337,911.0,3.4,676.0,-11.89662901972347,998.0,91.91596605070231,855.0,555.0,4.0,44.9,0.3689,1,17
2005-01-29,18.00.00,4.048601898031485,908.0,3.0,653.0,-17.971821850649754,980.0,92.60715721649115,847.0,551.0,3.3,46.8,0.3671,1,18
2005-01-29,19.00.00,5.556997795124769,907.0,3.1,657.0,23.594908967534604,981.0,102.70826509973423,844.0,569.0,3.1,48.1,0.3707,1,19
2005-01-29,20.00.00,3.8449809472003547,925.0,3.4,678.0,71.6267275345512,960.0,106.70955943290639,861.0,594.0,2.8,49.0,0.37,1,20
2005-01-29,21.00.00,3.372343882535733,920.0,2.9,649.0,101.43664286049496,983.0,95.93578431116187,849.0,598.0,3.1,47.4,0.3661,1,21
2005-01-29,22.00.00,3.6089849491177586,865.0,1.7,561.0,115.89712046381307,1102.0,105.73609997757072,791.0,434.0,2.9,49.0,0.3725,1,22
2005-01-29,23.00.00,3.4167178677568892,867.0,1.6,553.0,162.642070819614,1136.0,118.15208611210565,792.0,412.0,2.8,49.1,0.3726,1,23
2005-01-30,00.00.00,2.959379593212231,900.0,2.3,604.0,105.48168480282669,1051.0,90.68257161613487,815.0,469.0,2.9,49.7,0.3782,1,00
2005-01-30,01.00.00,1.9577822948356065,901.0,2.2,599.0,97.48069566674982,1023.0,80.34306810749906,825.0,515.0,3.8,46.5,0.3762,1,01
2005-01-30,02.00.00,1.5095719793725197,863.0,1.7,560.0,179.894780344532,1107.0,74.0784929722596,787.0,430.0,3.2,46.9,0.3658,1,02
2005-01-30,03.00.00,2.495050430640598,884.0,2.2,599.0,137.87497541713947,1065.0,67.82386125056786,813.0,503.0,3.1,45.2,0.3504,1,03
2005-01-30,04.00.00,3.653407115882707,873.0,1.8,565.0,94.2222544232213,1097.0,55.10802550445696,793.0,494.0,3.1,44.8,0.3473,1,04
2005-01-30,05.00.00,4.65482388865226,806.0,0.6,459.0,104.8328077916124,1322.0,42.25997376174478,728.0,368.0,3.1,44.4,0.342,1,05
2005-01-30,06.00.00,4.511411059346397,801.0,0.6,454.0,72.53122638945936,1374.0,47.49676426735745,727.0,348.0,3.0,43.4,0.3337,1,06
2005-01-30,07.00.00,3.9251079752211937,790.0,0.4,431.0,65.39165123487318,1439.0,51.53768953166866,722.0,354.0,2.8,43.8,0.3308,1,07
2005-01-30,08.00.00,2.469182013710488,805.0,0.7,465.0,67.86918118090897,1358.0,62.70385703673591,736.0,382.0,2.7,43.2,0.3259,1,08
2005-01-30,09.00.00,1.6651500465699094,843.0,1.2,520.0,78.82083572242063,1202.0,64.88379069008741,762.0,450.0,3.3,42.3,0.3299,1,09
2005-01-30,10.00.00,2.03878335590812,849.0,1.4,537.0,119.9911135498213,1148.0,82.01736892483504,757.0,460.0,4.6,39.0,0.33299999999999996,1,10
2005-01-30,11.00.00,0.8742093194507763,872.0,2.0,583.0,95.72485394155578,1126.0,87.29116156809835,765.0,441.0,5.6,37.5,0.3426,1,11
2005-01-30,12.00.00,1.2299886939149498,890.0,2.0,585.0,71.44984001593237,1097.0,82.4349792605024,776.0,454.0,7.2,34.2,0.3488,1,12
2005-01-30,13.00.00,0.6646941056492277,874.0,1.6,552.0,115.2505397430238,1128.0,72.70821655571096,760.0,415.0,6.9,35.6,0.3561,1,13
2005-01-30,14.00.00,0.6893841484626757,863.0,1.6,553.0,125.53210807040894,1133.0,69.38962231494435,742.0,419.0,8.2,30.1,0.3281,1,14
2005-01-30,15.00.00,0.4826558595310746,840.0,1.8,566.0,63.02922856276379,1176.0,83.70769402484102,717.0,368.0,7.6,27.9,0.2927,1,15
2005-01-30,16.00.00,0.833203721338887,845.0,1.8,569.0,-2.414775877422909,1151.0,92.15935133034148,709.0,397.0,7.9,25.9,0.2774,1,16
2005-01-30,17.00.00,1.7846740228722417,888.0,2.6,625.0,-31.330946734988935,1062.0,99.40620198272626,763.0,510.0,7.8,28.3,0.3017,1,17
2005-01-30,18.00.00,5.083372754696253,845.0,2.0,582.0,28.52720286481508,1120.0,102.75725122461319,719.0,473.0,6.3,28.8,0.2772,1,18
2005-01-30,19.00.00,7.278160811053784,880.0,2.8,641.0,84.7330749254324,1077.0,114.4153286454553,759.0,537.0,5.4,30.1,0.2726,1,19
2005-01-30,20.00.00,3.8224547468812857,917.0,3.9,708.0,134.3745319863317,972.0,107.60698593558706,787.0,670.0,5.0,31.1,0.273,1,20
2005-01-30,21.00.00,3.239877569113955,927.0,4.1,715.0,152.54530528080198,965.0,103.88083283261841,797.0,711.0,4.6,33.8,0.2898,1,21
2005-01-30,22.00.00,2.0993336850336446,868.0,2.4,615.0,202.0462343370178,1095.0,97.49711380765937,752.0,551.0,4.3,36.6,0.3064,1,22
2005-01-30,23.00.00,1.9390884855811157,932.0,3.5,685.0,145.37859243841004,996.0,109.82955594101611,820.0,670.0,4.0,39.0,0.3203,1,23
2005-01-31,00.00.00,1.932387142341224,971.0,4.6,741.0,82.92395989940347,901.0,88.96120896217064,864.0,771.0,2.9,42.8,0.3276,1,00
2005-01-31,01.00.00,1.78890741356655,891.0,3.0,650.0,62.72036527457924,987.0,70.6503291548066,782.0,586.0,3.4,38.9,0.3076,1,01
2005-01-31,02.00.00,1.7614387675738428,806.0,1.0,495.0,156.48460664214494,1282.0,59.86429213184664,685.0,355.0,4.0,36.4,0.2982,1,02
2005-01-31,03.00.00,2.3202137648595667,787.0,0.5,446.0,152.48178311881742,1395.0,42.686284172757816,657.0,310.0,4.0,36.4,0.2989,1,03
2005-01-31,04.00.00,3.6728870810765772,791.0,0.4,435.0,103.34276515422263,1486.0,46.915127750031864,668.0,292.0,3.7,37.7,0.3024,1,04
2005-01-31,05.00.00,5.973809646952743,787.0,0.3,415.0,66.18459562175542,1474.0,51.90302795624686,667.0,293.0,3.4,38.9,0.3075,1,05
2005-01-31,06.00.00,6.19460449392748,814.0,0.6,449.0,58.88588026071106,1363.0,81.48677833801338,674.0,328.0,3.7,37.5,0.3012,1,06
2005-01-31,07.00.00,4.85227828930808,844.0,1.4,538.0,55.473191557676216,1164.0,101.34580222423023,726.0,479.0,3.7,35.2,0.2833,1,07
2005-01-31,08.00.00,3.1772297332011328,1049.0,7.1,863.0,56.3432539847499,826.0,107.17178210289677,923.0,979.0,3.7,33.9,0.2732,1,08
2005-01-31,09.00.00,2.211110843485474,1201.0,14.0,1116.0,78.3273049871596,617.0,95.9930341358342,1130.0,1469.0,4.4,38.8,0.32799999999999996,1,09
2005-01-31,10.00.00,1.5901978870048916,1293.0,15.1,1153.0,177.3923563203464,602.0,95.69435740789974,1141.0,1667.0,6.6,34.4,0.3359,1,10
2005-01-31,11.00.00,1.208352396390245,1121.0,12.5,1066.0,208.38756153831807,683.0,95.17585585380971,1040.0,1378.0,10.0,22.4,0.2753,1,11
2005-01-31,12.00.00,0.9043568542056684,1112.0,12.8,1078.0,110.32794144697823,683.0,107.19653091370915,1028.0,1426.0,11.9,18.6,0.2581,1,12
2005-01-31,13.00.00,0.6169269472876744,1060.0,11.9,1048.0,79.06471588308038,707.0,101.41682930963043,983.0,1246.0,12.5,17.2,0.2477,1,13
2005-01-31,14.00.00,0.4927830646507039,1056.0,11.7,1040.0,58.95965201871522,711.0,85.71511973523516,976.0,1187.0,13.2,17.3,0.2606,1,14
2005-01-31,15.00.00,0.41935992971602265,1131.0,14.7,1139.0,85.88362076679111,643.0,92.19057763495337,1097.0,1363.0,13.5,18.7,0.2872,1,15
2005-01-31,16.00.00,0.5298354202535949,1162.0,15.7,1170.0,77.59297325001972,618.0,102.83850264635764,1131.0,1425.0,14.1,18.2,0.2908,1,16
2005-01-31,17.00.00,1.2481015394867654,1283.0,21.1,1328.0,76.99592658555459,552.0,107.67188249187673,1294.0,1722.0,13.0,20.3,0.303,1,17
2005-01-31,18.00.00,2.7555601710196287,1414.0,27.4,1490.0,102.75106680859135,488.0,103.44103635840112,1433.0,2051.0,10.4,24.7,0.3116,1,18
2005-01-31,19.00.00,4.090795020893058,1486.0,30.8,1570.0,189.6430143770794,455.0,104.01008720307178,1557.0,2179.0,8.6,29.8,0.3344,1,19
2005-01-31,20.00.00,4.868115633380988,1523.0,29.2,1533.0,219.4138422934471,456.0,100.10966874379794,1532.0,2214.0,7.3,36.8,0.3771,1,20
2005-01-31,21.00.00,3.668774214211561,1283.0,15.0,1149.0,185.26474300004668,587.0,90.37482142659081,1148.0,1799.0,6.3,39.4,0.3795,1,21
2005-01-31,22.00.00,2.842363027048156,1109.0,7.1,863.0,179.43256656663644,737.0,90.4230421081893,960.0,1527.0,5.4,43.5,0.3922,1,22
2005-01-31,23.00.00,2.5083394663721816,1055.0,5.4,782.0,137.80159184131307,798.0,96.5311114483326,940.0,1377.0,5.1,45.6,0.4056,1,23
2005-01-02,00.00.00,2.0578839488266802,1038.0,4.8,756.0,98.90071231066509,813.0,69.03844057739204,921.0,1317.0,4.2,49.4,0.41200000000000003,1,00
2005-01-02,01.00.00,2.211101556191688,996.0,3.8,698.0,95.82460849554766,871.0,56.721130967023015,894.0,1228.0,4.1,50.1,0.415,1,01
2005-01-02,02.00.00,3.0671020162154696,995.0,3.5,680.0,126.3309649786705,879.0,39.95449369030741,904.0,1201.0,4.1,51.5,0.4263,1,02
2005-01-02,03.00.00,3.3852075037084153,1000.0,3.3,670.0,153.0937491758683,868.0,31.119902262935916,917.0,1158.0,3.7,57.5,0.4621,1,03
2005-01-02,04.00.00,4.865132519957301,1042.0,3.6,688.0,84.46348570395172,814.0,36.70940974897075,935.0,1204.0,2.5,64.8,0.4807,1,04
2005-01-02,05.00.00,5.118854344079844,1042.0,3.8,701.0,52.442536221346934,795.0,57.135544373013985,945.0,1216.0,1.8,68.9,0.4878,1,05
2005-01-02,06.00.00,6.264037116847723,1024.0,4.2,724.0,48.15956709319552,814.0,82.46049791002346,944.0,1198.0,2.0,64.9,0.4661,1,06
2005-01-02,07.00.00,4.251561195577537,1147.0,7.7,886.0,59.18090109230051,702.0,101.09270451913733,1056.0,1381.0,2.2,65.3,0.473,1,07
2005-01-02,08.00.00,2.6811621442227476,1496.0,20.0,1298.0,65.57200708658789,492.0,103.34605162545918,1441.0,1873.0,3.1,64.0,0.4938,1,08
2005-01-02,09.00.00,1.7531767179700566,1541.0,22.1,1353.0,83.8731923746747,449.0,110.7277246189736,1492.0,2112.0,3.7,61.7,0.4967,1,09
2005-01-02,10.00.00,1.759212508456888,1491.0,17.2,1215.0,214.56263842944102,503.0,117.48838699797898,1343.0,2038.0,4.4,58.8,0.4979,1,10
2005-01-02,11.00.00,1.914798049660722,1533.0,21.4,1334.0,259.0502181656575,466.0,116.80721973784988,1434.0,2118.0,5.8,54.1,0.502,1,11
2005-01-02,12.00.00,1.2851230539688006,1507.0,19.8,1292.0,238.280484104872,479.0,121.97019726289689,1379.0,2110.0,7.3,50.8,0.5226,1,12
2005-01-02,13.00.00,0.6553755662348635,1451.0,18.8,1264.0,219.93564998474974,497.0,115.45043986138052,1408.0,1965.0,9.5,47.2,0.5589,1,13
2005-01-02,14.00.00,0.5888796279358328,1432.0,18.8,1264.0,195.3576326394978,487.0,107.98785220355539,1476.0,1888.0,11.8,44.4,0.6118,1,14
2005-01-02,15.00.00,0.5218563766325908,1408.0,16.7,1202.0,134.90966504079205,506.0,102.9177379466519,1411.0,1774.0,12.7,45.5,0.6648,1,15
2005-01-02,16.00.00,0.8047894361681975,1377.0,14.4,1129.0,80.24358437108641,540.0,119.34465981370994,1392.0,1626.0,13.5,44.8,0.6898,1,16
2005-01-02,17.00.00,0.3659352620397296,1454.0,16.3,1190.0,20.96582086127371,508.0,126.0788413504338,1434.0,1761.0,12.3,48.9,0.6967,1,17
2005-01-02,18.00.00,0.2671240563921148,1268.0,14.4,1128.0,16.40426638555015,573.0,120.94292984396353,1255.0,1533.0,10.8,40.3,0.5201,1,18
2005-01-02,19.00.00,0.6633578893857905,1259.0,17.0,1211.0,90.35059090392215,559.0,121.07861543492504,1243.0,1531.0,9.4,36.7,0.4324,1,19
2005-01-02,20.00.00,0.544103907453243,1261.0,14.8,1143.0,201.67533189826904,595.0,124.04765026442588,1208.0,1477.0,8.3,39.5,0.4318,1,20
2005-01-02,21.00.00,0.5973831039929711,1133.0,9.8,971.0,245.24042055202952,683.0,117.00744724742981,1059.0,1332.0,7.8,41.3,0.4389,1,21
2005-01-02,22.00.00,0.9172545292040488,1054.0,6.1,818.0,242.13273716464627,777.0,106.22031793682257,966.0,1210.0,7.3,43.8,0.4505,1,22
2005-01-02,23.00.00,0.6294525191987608,1055.0,5.4,783.0,217.01703101004682,805.0,113.52729080360193,969.0,1167.0,6.7,47.6,0.4688,1,23
2005-02-02,00.00.00,0.6027220772891189,1059.0,4.7,747.0,103.2472044696554,820.0,81.94665695571925,964.0,1133.0,6.6,51.2,0.5007,2,00
2005-02-02,01.00.00,0.3928864919331061,1063.0,5.1,769.0,50.59083086064538,807.0,83.58400504173207,993.0,1109.0,6.4,52.6,0.5074,2,01
2005-02-02,02.00.00,0.3866092029163306,1135.0,6.9,854.0,130.19576894129136,722.0,69.56169999953389,1065.0,1218.0,5.3,57.8,0.5177,2,02
2005-02-02,03.00.00,0.5140339008123305,1126.0,7.3,869.0,101.45102802541138,680.0,65.80809379760748,1075.0,1222.0,3.4,66.7,0.5281,2,03
2005-02-02,04.00.00,4.129530522342611,1058.0,4.8,753.0,99.65571544625496,764.0,59.11943745232014,986.0,1149.0,3.3,66.8,0.5215,2,04
2005-02-02,05.00.00,0.33190111455602933,1040.0,3.6,688.0,49.21452008216427,846.0,70.35695810681278,920.0,1090.0,3.7,62.9,0.5059,2,05
2005-02-02,06.00.00,0.5391610504618933,1069.0,4.5,737.0,74.14004448912756,792.0,93.17770126096727,946.0,1114.0,2.6,67.5,0.5034,2,06
2005-02-02,07.00.00,0.3918892904385909,1042.0,5.2,771.0,41.98499456820162,795.0,106.28762084828362,941.0,1089.0,3.5,60.9,0.4857,2,07
2005-02-02,08.00.00,0.4307066212875732,1322.0,15.1,1151.0,33.84099079719341,566.0,99.29736441270178,1286.0,1446.0,2.7,63.4,0.4787,2,08
2005-02-02,09.00.00,0.6291369686344297,1549.0,27.3,1485.0,106.60949103147196,422.0,118.607455646473,1638.0,1930.0,2.8,64.2,0.4859,2,09
2005-02-02,10.00.00,0.7902305814116071,1416.0,19.6,1285.0,268.3427640450409,501.0,127.48654996167026,1390.0,1809.0,5.8,53.1,0.4942,2,10
2005-02-02,11.00.00,1.4033137062537464,1337.0,14.8,1143.0,312.27497847556424,560.0,120.43495172349317,1236.0,1769.0,9.7,40.1,0.4832,2,11
2005-02-02,12.00.00,1.8982135602321004,1281.0,14.5,1132.0,198.22732612734777,577.0,116.18029181953705,1206.0,1696.0,12.7,30.0,0.4398,2,12
2005-02-02,13.00.00,1.713625326803636,1037.0,10.1,981.0,170.41418201612765,721.0,112.06806559970269,1000.0,1086.0,13.7,20.7,0.3221,2,13
2005-02-02,14.00.00,1.5855294726360474,1028.0,10.1,983.0,79.26195353212658,728.0,110.32476084101872,979.0,1048.0,13.7,19.9,0.3114,2,14
2005-02-02,15.00.00,2.22289859364243,984.0,8.3,913.0,71.24077460808577,762.0,113.998418877414,930.0,990.0,14.1,18.1,0.2884,2,15
2005-02-02,16.00.00,2.3979882667120487,1010.0,9.0,940.0,37.62514419396716,759.0,125.72469783322198,960.0,1027.0,14.5,18.0,0.2956,2,16
2005-02-02,17.00.00,1.9808079429018122,1113.0,13.4,1096.0,23.804365415300314,645.0,132.8652465359361,1092.0,1359.0,13.2,20.4,0.3074,2,17
2005-02-02,18.00.00,1.070429248188238,1253.0,19.5,1284.0,44.53238323215625,536.0,125.77584312990625,1285.0,1618.0,10.5,25.1,0.3194,2,18
2005-02-02,19.00.00,1.373055813125175,1400.0,27.8,1499.0,127.34731540818521,461.0,120.82586441115873,1527.0,1869.0,8.9,31.4,0.3597,2,19
2005-02-02,20.00.00,1.1714192034274156,1470.0,31.4,1584.0,206.56439363625603,436.0,128.00860566575568,1641.0,2033.0,8.2,36.2,0.3953,2,20
2005-02-02,21.00.00,1.4513460921608967,1281.0,15.6,1168.0,298.83517335491,571.0,125.99016018189087,1195.0,1756.0,6.7,39.6,0.3906,2,21
2005-02-02,22.00.00,1.9989559490060058,1084.0,7.0,855.0,308.1220111731034,748.0,121.5209726468139,939.0,1446.0,5.8,42.0,0.3904,2,22
2005-02-02,23.00.00,3.281319363318123,1097.0,7.8,892.0,239.04759340041642,719.0,116.08910664317428,979.0,1423.0,4.9,45.9,0.3999,2,23
2005-03-02,00.00.00,3.13384588059899,1032.0,5.6,791.0,175.50629589632078,793.0,93.24519562271519,915.0,1278.0,4.5,47.9,0.4079,3,00
2005-03-02,01.00.00,2.1753515621545887,1046.0,6.0,812.0,129.47075992436584,782.0,81.39377783712287,940.0,1265.0,3.9,51.6,0.4226,3,01
2005-03-02,02.00.00,2.1118925094221037,975.0,3.9,707.0,109.59324835321294,860.0,71.9787177747014,902.0,1107.0,3.4,54.7,0.4323,3,02
2005-03-02,03.00.00,1.7297405211887562,932.0,2.8,642.0,155.12275906159573,950.0,61.840614866658655,871.0,1014.0,3.3,56.1,0.4379,3,03
2005-03-02,04.00.00,1.5307898998916092,926.0,2.6,623.0,95.32965203068109,954.0,57.63747121656023,873.0,1011.0,2.0,60.8,0.4337,3,04
2005-03-02,05.00.00,1.8319813117338386,932.0,2.9,645.0,57.971815408475344,916.0,63.00553486453852,882.0,1006.0,1.2,63.7,0.4327,3,05
2005-03-02,06.00.00,1.6203250002165612,937.0,2.8,640.0,33.72813866119334,923.0,87.17737138664273,870.0,1010.0,2.1,60.3,0.4368,3,06
2005-03-02,07.00.00,1.7479053524846013,996.0,4.2,724.0,22.26560908524559,861.0,107.9436694752512,938.0,1067.0,1.3,63.1,0.4322,3,07
2005-03-02,08.00.00,1.7067731188383122,1382.0,16.7,1202.0,36.586946471930155,534.0,117.82081440381089,1352.0,1630.0,1.3,64.8,0.441,3,08
2005-03-02,09.00.00,1.7074722942057332,1544.0,29.1,1530.0,90.64045477491041,416.0,118.5856753473014,1706.0,2030.0,2.1,62.2,0.4491,3,09
2005-03-02,10.00.00,1.1664071152151363,1429.0,20.7,1317.0,174.7260537636608,495.0,127.99576590718979,1425.0,1916.0,5.1,50.8,0.4499,3,10
2005-03-02,11.00.00,1.0559516418718256,1312.0,15.5,1164.0,192.55389199621874,570.0,129.68987300682693,1230.0,1761.0,8.5,39.7,0.4425,3,11
2005-03-02,12.00.00,0.6234333769138376,1205.0,10.3,989.0,190.86417422128568,643.0,125.35102756271468,1084.0,1597.0,11.5,33.0,0.4476,3,12
2005-03-02,13.00.00,1.0680409484047446,1322.0,13.8,1110.0,143.26696105507392,568.0,116.04736145827165,1208.0,1776.0,12.2,34.3,0.4864,3,13
2005-03-02,14.00.00,1.0612655175213486,1301.0,12.7,1074.0,150.64576588761926,574.0,117.00574984695561,1255.0,1636.0,13.5,35.0,0.5396,3,14
2005-03-02,15.00.00,1.1859555510925195,1280.0,11.4,1030.0,137.84446201295262,597.0,129.90167852570767,1246.0,1480.0,14.9,34.9,0.5869,3,15
2005-03-02,16.00.00,1.3455921719133448,1256.0,10.2,986.0,107.56950870396894,612.0,135.65442917399847,1240.0,1413.0,15.7,34.5,0.6111,3,16
2005-03-02,17.00.00,1.1364746540027666,1358.0,14.3,1128.0,100.91753007879306,545.0,134.11438289062227,1344.0,1611.0,14.7,37.2,0.618,3,17
2005-03-02,18.00.00,1.2601274965653373,1713.0,32.4,1605.0,157.76518762861528,383.0,132.33415805292066,1870.0,2186.0,12.2,44.8,0.6342,3,18
2005-03-02,19.00.00,1.6242997025020647,1655.0,29.0,1527.0,205.06553392604556,393.0,126.68975426975075,1758.0,2203.0,10.3,52.4,0.6578,3,19
2005-03-02,20.00.00,1.1856119704215078,1444.0,17.6,1227.0,293.64595400522467,485.0,128.93310019540735,1414.0,1891.0,9.3,55.5,0.6503,3,20
2005-03-02,21.00.00,1.289593361226619,1314.0,12.6,1069.0,304.13715985106217,571.0,123.74679734920542,1271.0,1662.0,8.3,57.6,0.6304,3,21
2005-03-02,22.00.00,1.479790637565527,1368.0,15.5,1164.0,369.5497137712131,524.0,111.03640238611396,1350.0,1674.0,6.3,65.1,0.6237,3,22
2005-03-02,23.00.00,2.2287779548635593,1195.0,9.1,943.0,232.8466565369789,645.0,112.87042654331029,1149.0,1462.0,6.5,63.1,0.6132,3,23
2005-04-02,00.00.00,2.2534949320991773,1083.0,6.4,828.0,138.42611002801058,734.0,105.21565514175265,1067.0,1273.0,6.0,62.7,0.589,4,00
2005-04-02,01.00.00,1.9488210458792237,1055.0,5.1,771.0,106.01538484308162,781.0,93.46251241631452,1030.0,1174.0,5.1,65.4,0.5797,4,01
2005-04-02,02.00.00,2.1266153643451715,973.0,3.3,672.0,167.56010607908718,887.0,78.43711830589739,954.0,1031.0,4.7,64.6,0.5568,4,02
2005-04-02,03.00.00,2.0910051301900743,1039.0,5.3,777.0,210.05094784018155,778.0,71.34632540706284,1031.0,1082.0,2.9,72.2,0.5523,4,03
2005-04-02,04.00.00,1.339989101864119,949.0,3.1,657.0,123.55723471028674,895.0,71.22284175694438,948.0,991.0,5.0,63.5,0.5575,4,04
2005-04-02,05.00.00,0.6702671183154585,920.0,2.2,601.0,59.51689205332211,974.0,94.2488739649794,920.0,925.0,3.9,65.5,0.5367,4,05
2005-04-02,06.00.00,0.4486032115338534,989.0,3.9,703.0,37.268167945620604,843.0,76.18088032977685,988.0,1017.0,1.8,74.5,0.5271,4,06
2005-04-02,07.00.00,0.39292178174993886,1100.0,6.9,854.0,-2.1638991368173253,714.0,36.81400578231924,1075.0,1187.0,1.8,73.7,0.5198,4,07
2005-04-02,08.00.00,0.4893352564024316,1411.0,19.7,1288.0,36.637312092595764,492.0,52.76224736290788,1472.0,1638.0,2.3,70.9,0.5182,4,08
2005-04-02,09.00.00,0.6642861892951328,1328.0,20.1,1300.0,57.64698016459238,499.0,66.65572750248667,1405.0,1672.0,4.4,61.1,0.5176,4,09
2005-04-02,10.00.00,2.033895721332917,1308.0,16.3,1189.0,8.81739622579217,534.0,59.79617569293834,1325.0,1656.0,7.7,49.8,0.5267,4,10
2005-04-02,11.00.00,5.873826494562124,1280.0,14.3,1127.0,-61.602524662153314,558.0,65.70921989462346,1277.0,1641.0,12.1,36.9,0.5212,4,11
2005-04-02,12.00.00,6.337240540295637,1056.0,7.0,857.0,65.8418862754553,735.0,72.46360941331528,1028.0,1117.0,15.0,28.5,0.4821,4,12
2005-04-02,13.00.00,0.5260440478006758,1019.0,6.3,825.0,15.972067427213009,781.0,84.84815073704559,994.0,901.0,14.5,28.3,0.4665,4,13
2005-04-02,14.00.00,0.6695707524638348,1084.0,8.6,923.0,71.97597080592546,712.0,42.92380207490306,1085.0,1046.0,12.9,31.8,0.4707,4,14
2005-04-02,15.00.00,0.2752278162535895,998.0,6.6,841.0,96.28149873405651,792.0,24.992449987035542,979.0,884.0,12.1,32.3,0.4548,4,15
2005-04-02,16.00.00,1.2305393205759332,987.0,6.1,816.0,75.66526202263087,816.0,36.37196002160373,959.0,821.0,11.3,33.5,0.4476,4,16
2005-04-02,17.00.00,5.224160206195696,1079.0,8.8,932.0,-41.826584197335265,719.0,89.56497982268212,1018.0,1056.0,11.4,32.6,0.4373,4,17
2005-04-02,18.00.00,0.8634248334243639,1096.0,9.4,954.0,-0.3160064685858659,687.0,20.61117271528552,1085.0,1139.0,9.1,37.8,0.4372,4,18
2005-04-02,19.00.00,0.5332076231786091,1146.0,11.8,1043.0,25.5822801303928,639.0,49.01887171207744,1169.0,1248.0,8.1,41.0,0.4458,4,19
2005-04-02,20.00.00,0.38215190752984185,1125.0,11.3,1025.0,119.03567231679773,653.0,41.6024911495589,1147.0,1200.0,7.7,41.9,0.4409,4,20
2005-04-02,21.00.00,0.3598152414723359,1130.0,9.7,968.0,76.45681497773703,680.0,33.59817839466807,1102.0,1220.0,7.1,43.9,0.4433,4,21
2005-04-02,22.00.00,0.4779370841843511,1017.0,5.8,805.0,92.19968743362486,807.0,36.3138187845341,958.0,1032.0,6.3,45.8,0.4408,4,22
2005-04-02,23.00.00,0.40245072599112675,1017.0,5.3,776.0,63.8476538676648,843.0,52.52795061348906,946.0,971.0,6.0,46.1,0.4351,4,23
2005-05-02,00.00.00,0.6354561458126013,1041.0,5.3,778.0,89.02749080362807,828.0,73.5534496435825,947.0,1011.0,5.5,49.0,0.4471,5,00
2005-05-02,01.00.00,0.8748540144254546,1034.0,5.1,769.0,88.63168462831169,816.0,92.33369910036501,952.0,1049.0,4.9,52.0,0.4548,5,01
2005-05-02,02.00.00,0.9838661016470649,1009.0,4.8,751.0,85.2037900345472,828.0,88.44948070310093,939.0,1053.0,4.1,54.7,0.4536,5,02
